query_id	ncppb_number	query_track	query_tier	searched_identifier	reported_count	retrieved_uid_count	truncated	quoted_phrase_not_found_count	status	error
6a720ba87e33558778c8	NCPPB 3456	other_references	expected_genus	M192	0	0	no	0	ok	
6a9d3f133af325e7fa3a	NCPPB 2928	ncppb_number	exact_full_identifier	NCPPB 2928	0	0	no	3	ok	
6aabd9b7e20b741cb90a	NCPPB 1701	other_references	expected_genus	XL59/9	0	0	no	0	ok	
6b14590929a629153409	NCPPB 2921	ncppb_number	exact_full_identifier	NCPPB 2921	0	0	no	3	ok	
6b23f77f27ba7c559cc1	NCPPB 2834	ncppb_number	exact_full_identifier	NCPPB 2834	0	0	no	3	ok	
6b256980f24416351c70	NCPPB 2695	ncppb_number	exact_full_identifier	NCPPB 2695	0	0	no	3	ok	
6b30fd211dd7356cb421	NCPPB 586	ncppb_number	exact_full_identifier	NCPPB 586	1	1	no	0	ok	
6b37eb310bcfa7ed5a66	NCPPB 2060	ncppb_number	exact_full_identifier	NCPPB 2060	1	1	no	1	ok	
6b3fb23b2503334e6f5d	ALL_OTHER_PREFIX:VKM	other_references	expected_genus:Xanthomonas	VKM	1	1	no	0	ok	
6b58e90289002d2a1941	NCPPB 4717	other_references	expected_genus	10197-90	0	0	no	0	ok	
6c232357e141e02102c2	NCPPB 3640	other_references	expected_genus	XCP3	1	1	no	0	ok	
6c2fd9a4ce06e7a431a2	NCPPB 2499	other_references	expected_genus	B4542	0	0	no	0	ok	
6c4221c88f7051dfe69f	NCPPB 185	ncppb_number	exact_full_identifier	NCPPB 185	0	0	no	3	ok	
6c748ccbf96d7dd682d8	NCPPB 2935	other_references	expected_genus	B6144	0	0	no	0	ok	
6c8affdb6aefff64a9a1	NCPPB 4340	other_references	expected_genus	UN-20506424	0	0	no	0	ok	
6ccb36331112f22a320f	NCPPB 2250	other_references	expected_genus	B3516a	0	0	no	0	ok	
6d08d76fa3910773b305	NCPPB 2550	other_references	expected_genus	IBSP-124	0	0	no	0	ok	
6d0ce63efbcd216ed335	NCPPB 4058	ncppb_number	exact_full_identifier	NCPPB 4058	0	0	no	3	ok	
6d26b0161c0a6ca57386	NCPPB 4706	ncppb_number	exact_full_identifier	NCPPB 4706	0	0	no	3	ok	
6d2980518cbd4ceca90d	NCPPB 4389	ncppb_number	exact_full_identifier	NCPPB 4389	0	0	no	3	ok	
6d62546fd91502aadc84	NCPPB 1129	other_references	expected_genus	B784	0	0	no	0	ok	
6d8978b4dd02b86adf8a	NCPPB 1934	ncppb_number	exact_full_identifier	NCPPB 1934	0	0	no	3	ok	
6d8bb3e5d71e400369ed	NCPPB 634	other_references	expected_genus	223S	0	0	no	0	ok	
6daf336ad0cab3b5895b	NCPPB 1393	other_references	expected_genus	B1432	0	0	no	0	ok	
6e0014c71efe6759f728	NCPPB 400	ncppb_number	exact_full_identifier	NCPPB 400	0	0	no	3	ok	
6e23af40bf46c7207ea2	NCPPB 1451	ncppb_number	exact_full_identifier	NCPPB 1451	0	0	no	3	ok	
6e3e249fa3ebd42b6aa9	NCPPB 1615	ncppb_number	exact_full_identifier	NCPPB 1615	0	0	no	3	ok	
6e58055cffa77e53a371	NCPPB 290	ncppb_number	exact_full_identifier	NCPPB 290	0	0	no	3	ok	
6e69f657ed06071e7235	NCPPB 2058	ncppb_number	exact_full_identifier	NCPPB 2058	1	1	no	1	ok	
6ee987f0ed4ea0bdabc6	NCPPB 990	ncppb_number	exact_full_identifier	NCPPB 990	0	0	no	3	ok	
6f2d8a55862b2c5c7d11	NCPPB 3596	ncppb_number	exact_full_identifier	NCPPB 3596	0	0	no	3	ok	
6f56de4607197aa51ef6	NCPPB 208	ncppb_number	exact_full_identifier	NCPPB 208	0	0	no	3	ok	
6fc4a634588b4fbe4aa0	NCPPB 2249	other_references	expected_genus	B3891	0	0	no	0	ok	
6fdb5060b392d12ffbea	NCPPB 916	ncppb_number	exact_full_identifier	NCPPB 916	0	0	no	3	ok	
70164614e00fbc17124b	NCPPB 795	other_references	expected_genus	81587	0	0	no	0	ok	
7064a9ef7425c136cbae	NCPPB 599	ncppb_number	exact_full_identifier	NCPPB 599	0	0	no	3	ok	
70924eb177ffbf373cc3	NCPPB 4037	ncppb_number	exact_full_identifier	NCPPB 4037	2	2	no	0	ok	
70a960498f491c5c9525	NCPPB 3566	ncppb_number	exact_full_identifier	NCPPB 3566	0	0	no	3	ok	
70bfe4db17ebd66133e3	NCPPB 891	other_references	expected_genus	B337	0	0	no	0	ok	
70de9b594b3509e0feec	NCPPB 3662	other_references	expected_genus	ISBF 159	0	0	no	0	ok	
70e1aad42a7e458058f9	NCPPB 1132	other_references	expected_genus	B719	0	0	no	0	ok	
70fb9ad2b897cb94350e	NCPPB 3330	ncppb_number	exact_full_identifier	NCPPB 3330	0	0	no	3	ok	
7126ae07e4699c10f22d	NCPPB 3235	ncppb_number	exact_full_identifier	NCPPB 3235	0	0	no	3	ok	
715d5e86b7d8b965e254	NCPPB 2982	ncppb_number	exact_full_identifier	NCPPB 2982	0	0	no	3	ok	
71759bc57bc9bccb8f98	NCPPB 4614	ncppb_number	exact_full_identifier	NCPPB 4614	1	1	no	1	ok	
71affb1dca25182ea2ea	NCPPB 1836	ncppb_number	exact_full_identifier	NCPPB 1836	0	0	no	3	ok	
71eac8a96297aaeee268	NCPPB 3231	ncppb_number	exact_full_identifier	NCPPB 3231	0	0	no	3	ok	
72183c57bdf766e20307	NCPPB 633	ncppb_number	exact_full_identifier	NCPPB 633	3	3	no	1	ok	
721dc342584b6ddbd957	NCPPB 4376	ncppb_number	exact_full_identifier	NCPPB 4376	0	0	no	3	ok	
72541a221d25066dff1e	NCPPB 3786	ncppb_number	exact_full_identifier	NCPPB 3786	0	0	no	3	ok	
728a0902ee6542d7f323	NCPPB 918	other_references	expected_genus	B373	0	0	no	0	ok	
72a373232f8a4ae96c08	NCPPB 1138	other_references	expected_genus	B727	0	0	no	0	ok	
72a50d4dcfb8f5490505	NCPPB 1672	ncppb_number	exact_full_identifier	NCPPB 1672	0	0	no	3	ok	
731e1d32ee1dea32281c	NCPPB 2190	ncppb_number	exact_full_identifier	NCPPB 2190	2	2	no	0	ok	
7325ff7a31c53a7e1540	NCPPB 2592	other_references	expected_genus	ENA-2078	0	0	no	0	ok	
73b8626d7cd58f7beb59	NCPPB 2968	other_references	expected_genus	XV25	0	0	no	0	ok	
73c0b5fd40862afb8c1c	ALL_NCPPB	ncppb_number	unfiltered_fallback	NCPPB	718	718	no	0	ok	
73e1e758731010f65e51	NCPPB 4034	other_references	expected_genus	701a	0	0	no	0	ok	
73e9dd79bacbc80f31f6	NCPPB 3886	ncppb_number	exact_full_identifier	NCPPB 3886	1	1	no	1	ok	
73f01551bb94560ccf3e	NCPPB 2370	ncppb_number	exact_full_identifier	NCPPB 2370	0	0	no	3	ok	
741c0012e6cc68a5fdfd	NCPPB 4387	ncppb_number	exact_full_identifier	NCPPB 4387	0	0	no	3	ok	
74b6176ee99ca2152aaa	NCPPB 301	ncppb_number	exact_full_identifier	NCPPB 301	0	0	no	3	ok	
74bde4ce69e15d24b0a4	NCPPB 3363	other_references	expected_genus	OS-14	0	0	no	0	ok	
74c12754b2dab357000c	NCPPB 4375	ncppb_number	exact_full_identifier	NCPPB 4375	0	0	no	3	ok	
74dc99f8c146a7926d21	NCPPB 1025	ncppb_number	exact_full_identifier	NCPPB 1025	0	0	no	3	ok	
74e58d1b531d3e016936	NCPPB 1758	other_references	expected_genus	HACC-183	0	0	no	0	ok	
7506a80e852b8a561d0e	NCPPB 2859	ncppb_number	exact_full_identifier	NCPPB 2859	0	0	no	3	ok	
757e1b0aa25b25559bd5	NCPPB 2910	other_references	expected_genus	B5271	0	0	no	0	ok	
759bc9f3d079e4957c5d	NCPPB 1420	other_references	expected_genus	E1388	0	0	no	0	ok	
759e348c01d2ed1a9971	NCPPB 1714	other_references	expected_genus	B744	0	0	no	0	ok	
75c7a00f87177859add5	ALL_OTHER_PREFIX:CPBF	other_references	expected_genus:Xanthomonas	CPBF	24	24	no	0	ok	
7649e633569332c50b32	NCPPB 4377	ncppb_number	exact_full_identifier	NCPPB 4377	0	0	no	3	ok	
7652338b7df3ec14561b	NCPPB 922	other_references	expected_genus	1213A	0	0	no	0	ok	
76a62c2a0dac4fe55c7c	NCPPB 2986	ncppb_number	exact_full_identifier	NCPPB 2986	1	1	no	2	ok	
76db09fd24a4bc6f780f	NCPPB 1145	ncppb_number	exact_full_identifier	NCPPB 1145	0	0	no	3	ok	
7714811c8ba8381eb871	NCPPB 2615	ncppb_number	exact_full_identifier	NCPPB 2615	0	0	no	3	ok	
771c97979b73dab7eae7	NCPPB 2936	other_references	expected_genus	B 6149	0	0	no	0	ok	
7731cc8b47cb7f30094c	NCPPB 1610	ncppb_number	exact_full_identifier	NCPPB 1610	0	0	no	3	ok	
774f1c292ea0ab64fdfe	NCPPB 2572	ncppb_number	exact_full_identifier	NCPPB 2572	0	0	no	3	ok	
775c37b98347e571997f	NCPPB 3642	other_references	expected_genus	IIHXCg3	0	0	no	0	ok	
77810192b243d0c563df	NCPPB 4707	other_references	expected_genus	ARG-3A	0	0	no	0	ok	
77aef057d9ed944dc7e7	NCPPB 1925	ncppb_number	exact_full_identifier	NCPPB 1925	0	0	no	3	ok	
77dc06ef777260377397	NCPPB 3060	ncppb_number	exact_full_identifier	NCPPB 3060	0	0	no	3	ok	
78f41a5b73ee154e902d	NCPPB 1765	ncppb_number	exact_full_identifier	NCPPB 1765	0	0	no	3	ok	
791b3981e62bc88c4f00	NCPPB 2879	ncppb_number	exact_full_identifier	NCPPB 2879	0	0	no	3	ok	
79627c9027f3e2729329	NCPPB 1701	other_references	expected_genus	B649	0	0	no	0	ok	
79b5352998a09a1ab81c	NCPPB 526	ncppb_number	exact_full_identifier	NCPPB 526	0	0	no	3	ok	
7a17772ea38d8cc6f093	NCPPB 1607	ncppb_number	exact_full_identifier	NCPPB 1607	0	0	no	3	ok	
7a37799fe5a1076c9f27	NCPPB 2925	other_references	expected_genus	B5582	0	0	no	0	ok	
7a6c8ac2092099a605c1	NCPPB 4326	other_references	expected_genus	Xcz A5	0	0	no	0	ok	
7a7b3437d55be32a44e5	NCPPB 1153	ncppb_number	exact_full_identifier	NCPPB 1153	0	0	no	3	ok	
7a9d268dccba9690206f	NCPPB 3194	ncppb_number	exact_full_identifier	NCPPB 3194	0	0	no	3	ok	
7b161bfb386abf1bf06f	NCPPB 4397	ncppb_number	exact_full_identifier	NCPPB 4397	0	0	no	3	ok	
7b17906c6f311d5b2c98	NCPPB 3592	other_references	expected_genus	A4102a	0	0	no	0	ok	
7bd74686ef9e5ce81384	NCPPB 3177	ncppb_number	exact_full_identifier	NCPPB 3177	0	0	no	3	ok	
7bd76cabb3c7d8ec76f3	NCPPB 3583	ncppb_number	exact_full_identifier	NCPPB 3583	1	1	no	1	ok	
7bf966893b9a7cbe3ea2	NCPPB 4717	ncppb_number	exact_full_identifier	NCPPB 4717	0	0	no	3	ok	
7c08d683f4d51695189c	NCPPB 3182	other_references	expected_genus	B 7567	0	0	no	0	ok	
7c0c2d49d56956389985	NCPPB 2063	ncppb_number	exact_full_identifier	NCPPB 2063	1	1	no	1	ok	
7c21f4658b79cd2a8bdf	NCPPB 4031	other_references	expected_genus	ADAS 97001669	0	0	no	0	ok	
7c23551a2b34ea01843e	NCPPB 2930	other_references	expected_genus	PP223	0	0	no	0	ok	
7c445b6c2ae80a5e0a4d	NCPPB 3020	other_references	expected_genus	426 & 427	0	0	no	0	ok	
7c4a9003eb71d3126798	NCPPB 3382	other_references	expected_genus	A2184	0	0	no	0	ok	
7c594b0c6cb20d8bae53	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Xanthomonas	ATCC	24	24	no	0	ok	
7cd5339cee11f1d6473b	NCPPB 3172	ncppb_number	exact_full_identifier	NCPPB 3172	0	0	no	3	ok	
7d379153fb7185afacc9	NCPPB 2376	ncppb_number	exact_full_identifier	NCPPB 2376	0	0	no	3	ok	
7d7a739f27c0e974ff9b	NCPPB 900	ncppb_number	exact_full_identifier	NCPPB 900	1	1	no	1	ok	
7dc8ab1f86d977af1e9d	NCPPB 2375	other_references	expected_genus	XA113	0	0	no	0	ok	
7dd1536880816097469f	NCPPB 1939	ncppb_number	exact_full_identifier	NCPPB 1939	1	1	no	1	ok	
7e3df3fcf1f5d5676e30	NCPPB 3614	ncppb_number	exact_full_identifier	NCPPB 3614	0	0	no	3	ok	
7eb3a59d18601b51c267	NCPPB 3592	other_references	expected_genus	2132A	0	0	no	0	ok	
7edb900e2c02e2b7f615	NCPPB 3381	ncppb_number	exact_full_identifier	NCPPB 3381	0	0	no	3	ok	
7f1c520e65bf41157efe	NCPPB 916	other_references	expected_genus	B136	0	0	no	0	ok	
7f69f598a14d677f5aab	NCPPB 411	ncppb_number	exact_full_identifier	NCPPB 411	0	0	no	3	ok	
7f8b4181379e9c0ffc3a	NCPPB 1936	ncppb_number	exact_full_identifier	NCPPB 1936	0	0	no	3	ok	
7fd649d2f6cc2344f34c	NCPPB 1396	other_references	expected_genus	B1443	0	0	no	0	ok	
803ca09a5eb034bcce8c	NCPPB 1839	ncppb_number	exact_full_identifier	NCPPB 1839	0	0	no	3	ok	
8061e569bba9e60a3b7f	NCPPB 206	ncppb_number	exact_full_identifier	NCPPB 206	1	1	no	2	ok	
8093310e052362a5b943	NCPPB 4772	ncppb_number	exact_full_identifier	NCPPB 4772	1	1	no	1	ok	
80ce5f836aa6f4a5f726	NCPPB 476	ncppb_number	exact_full_identifier	NCPPB 476	0	0	no	3	ok	
81147870ac488b11d687	NCPPB 1381	ncppb_number	exact_full_identifier	NCPPB 1381	0	0	no	3	ok	
811f0e1c47c926d4319d	NCPPB 2218	ncppb_number	exact_full_identifier	NCPPB 2218	0	0	no	3	ok	
812a6c9878acd76dce82	NCPPB 926	other_references	expected_genus	B494	0	0	no	0	ok	
81358a535edd1d953124	NCPPB 1828	ncppb_number	exact_full_identifier	NCPPB 1828	1	1	no	0	ok	
814386bbe80ffbb5c9b6	NCPPB 2934	ncppb_number	exact_full_identifier	NCPPB 2934	0	0	no	3	ok	
823c9251cef91b8c1f84	NCPPB 3931	other_references	expected_genus	A6520/1	0	0	no	0	ok	
8269f8a272df1cac6bbc	NCPPB 3237	ncppb_number	exact_full_identifier	NCPPB 3237	0	0	no	3	ok	
82d5187c64b2c6ffd29c	NCPPB 3066	ncppb_number	exact_full_identifier	NCPPB 3066	0	0	no	3	ok	
82d86fde06d1c68ef8bf	NCPPB 2920	ncppb_number	exact_full_identifier	NCPPB 2920	0	0	no	3	ok	
82f07c28db0944fae07c	NCPPB 315	ncppb_number	exact_full_identifier	NCPPB 315	0	0	no	3	ok	
82f7a1424139a3425b9f	NCPPB 971	ncppb_number	exact_full_identifier	NCPPB 971	1	1	no	1	ok	
832c686aeccbd1a1968b	NCPPB 4675	ncppb_number	exact_full_identifier	NCPPB 4675	1	1	no	1	ok	
8335396176ff20dca5c0	NCPPB 2985	ncppb_number	exact_full_identifier	NCPPB 2985	1	1	no	1	ok	
836de6e4918d03a6e3f1	NCPPB 3304	other_references	expected_genus	PXO86	1	1	no	0	ok	
836f6efa7850f4fb23f7	NCPPB 4402	ncppb_number	exact_full_identifier	NCPPB 4402	0	0	no	3	ok	
8380f7982f1107325df9	NCPPB 4383	other_references	expected_genus	071/WSK/05	0	0	no	0	ok	
83ad4ac75181f68a0d97	NCPPB 4662	ncppb_number	exact_full_identifier	NCPPB 4662	0	0	no	3	ok	
843feee37d10bbbc645f	NCPPB 3361	other_references	expected_genus	OS-901	0	0	no	0	ok	
845a0fe650e3076c6a0f	NCPPB 3162	other_references	expected_genus	B6892b	0	0	no	0	ok	
8471ec7c9ff3bdced5b8	NCPPB 3028	ncppb_number	exact_full_identifier	NCPPB 3028	1	1	no	1	ok	
84866be164e37a518f55	NCPPB 232	ncppb_number	exact_full_identifier	NCPPB 232	1	1	no	1	ok	
84aec072a50ad1b21be4	NCPPB 457	ncppb_number	exact_full_identifier	NCPPB 457	0	0	no	3	ok	
84af2aa4ab49065e4e4d	NCPPB 1046	ncppb_number	exact_full_identifier	NCPPB 1046	0	0	no	3	ok	
84c51e4276328823ad42	NCPPB 2475	ncppb_number	exact_full_identifier	NCPPB 2475	0	0	no	3	ok	
84de1e7ba7d05dbb2bfd	NCPPB 2147	ncppb_number	exact_full_identifier	NCPPB 2147	0	0	no	3	ok	
853040cfa211570fe9ac	NCPPB 3638	ncppb_number	exact_full_identifier	NCPPB 3638	0	0	no	3	ok	
853136e1902658231e6c	NCPPB 4183	other_references	expected_genus	PD2806	0	0	no	0	ok	
8555d5e84dc0b2d73edc	NCPPB 3204	other_references	expected_genus	B8327	0	0	no	0	ok	
859f7d93320ad3849a8f	NCPPB 1455	ncppb_number	exact_full_identifier	NCPPB 1455	1	1	no	1	ok	
85be24cbb42cf0f9c66c	NCPPB 1395	other_references	expected_genus	B1444	0	0	no	0	ok	
85d1adc837c9637c15a5	NCPPB 3567	ncppb_number	exact_full_identifier	NCPPB 3567	0	0	no	3	ok	
8648b8b98223f6547313	NCPPB 1714	ncppb_number	exact_full_identifier	NCPPB 1714	0	0	no	3	ok	
864f98089fb451ff98f2	NCPPB 3561	ncppb_number	exact_full_identifier	NCPPB 3561	0	0	no	3	ok	
869e5cb1274d4727db93	NCPPB 4732	ncppb_number	exact_full_identifier	NCPPB 4732	0	0	no	3	ok	
86c69dabd6c9d952e457	NCPPB 2817	other_references	expected_genus	4081	0	0	no	0	ok	
86e43d0190a3d8397565	NCPPB 1056	other_references	expected_genus	B665B	0	0	no	0	ok	
873e9689a905fa9c5ff6	NCPPB 3657	other_references	expected_genus	ISBF 269	0	0	no	0	ok	
8750f5682b637edd3abd	NCPPB 4623	ncppb_number	exact_full_identifier	NCPPB 4623	0	0	no	3	ok	
877b3538147f16d93aec	NCPPB 762	ncppb_number	exact_full_identifier	NCPPB 762	1	1	no	1	ok	
8782d9c42d5f69801fd1	NCPPB 2498	other_references	expected_genus	B5081	0	0	no	0	ok	
87cfc33f836100081261	NCPPB 1482	ncppb_number	exact_full_identifier	NCPPB 1482	0	0	no	3	ok	
87e97c10142a8bb25349	NCPPB 4763	other_references	expected_genus	NBC5720	0	0	no	0	ok	
87ea2b13ad9737d87aa8	NCPPB 1697	ncppb_number	exact_full_identifier	NCPPB 1697	0	0	no	3	ok	
87ee6b3b7d13320ca79f	NCPPB 1685	other_references	expected_genus	B2631	0	0	no	0	ok	
87fb13206eb665fa70c4	ALL_OTHER_PREFIX:ATCC	other_references	expected_genus:Xylophilus	ATCC	0	0	no	0	ok	
8816356fa662ded460ea	NCPPB 3959	ncppb_number	exact_full_identifier	NCPPB 3959	1	1	no	1	ok	
887dc6d8d53789a6cbc3	NCPPB 4679	ncppb_number	exact_full_identifier	NCPPB 4679	2	2	no	0	ok	
88a303b3845d6d11c6f4	NCPPB 4702	ncppb_number	exact_full_identifier	NCPPB 4702	0	0	no	3	ok	
88b2d9f99244809c1e36	NCPPB 4613	ncppb_number	exact_full_identifier	NCPPB 4613	0	0	no	3	ok	
8901b6975edb0122ed47	NCPPB 974	ncppb_number	exact_full_identifier	NCPPB 974	0	0	no	3	ok	
892a3e2d77e55491afca	NCPPB 3888	other_references	expected_genus	RC4B	0	0	no	0	ok	
8998e02f2809e53313a6	NCPPB 1737	ncppb_number	exact_full_identifier	NCPPB 1737	0	0	no	3	ok	
89b5907601aaa6f4ccc4	NCPPB 896	ncppb_number	exact_full_identifier	NCPPB 896	0	0	no	3	ok	
89b696b189adc11e8366	NCPPB 4715	ncppb_number	exact_full_identifier	NCPPB 4715	0	0	no	3	ok	
89f0bc8d41cc42a43519	NCPPB 2699	ncppb_number	exact_full_identifier	NCPPB 2699	0	0	no	3	ok	
89f15bc2014630205e1e	ALL_NCPPB	ncppb_number	expected_genus:Stenotrophomonas	NCPPB	1	1	no	0	ok	
8a1f46c16aef7e66819d	NCPPB 3718	ncppb_number	exact_full_identifier	NCPPB 3718	0	0	no	3	ok	
8a283ca7a970e653bdc3	NCPPB 2248	other_references	expected_genus	B3005	0	0	no	0	ok	
8a5e0a7560a4242b898e	NCPPB 2831	ncppb_number	exact_full_identifier	NCPPB 2831	0	0	no	3	ok	
8a659b5e531ef67a2428	NCPPB 4393	ncppb_number	exact_full_identifier	NCPPB 4393	3	3	no	0	ok	
8a8439d85d98e8f0aa92	NCPPB 4014	ncppb_number	exact_full_identifier	NCPPB 4014	0	0	no	3	ok	
8ac52c9cde16385c0ca8	NCPPB 1700	other_references	expected_genus	B648	0	0	no	0	ok	
8ad3ec392e16927b9354	NCPPB 2593	ncppb_number	exact_full_identifier	NCPPB 2593	0	0	no	3	ok	
8ade1a9bbeeab3b432e2	NCPPB 2517	ncppb_number	exact_full_identifier	NCPPB 2517	0	0	no	3	ok	
8ae5ff2dfa27b9354f8d	NCPPB 3035	other_references	expected_genus	XP20	0	0	no	0	ok	
8b35737f17fcfdc57f5e	NCPPB 1337	ncppb_number	exact_full_identifier	NCPPB 1337	2	2	no	1	ok	
8b3b79722537cf278da1	NCPPB 4633	ncppb_number	exact_full_identifier	NCPPB 4633	1	1	no	1	ok	
8bde9a3d6b81594684f5	NCPPB 510	ncppb_number	exact_full_identifier	NCPPB 510	0	0	no	3	ok	
8be570bd12696c8d8e20	NCPPB 3437	ncppb_number	exact_full_identifier	NCPPB 3437	0	0	no	3	ok	
8c6c826fd62d139f5951	NCPPB 2446	other_references	expected_genus	B5000	0	0	no	0	ok	
8ccd430074eb991bd617	NCPPB 4731	ncppb_number	exact_full_identifier	NCPPB 4731	0	0	no	3	ok	
8d2a78fc1924cd23a828	NCPPB 3876	ncppb_number	exact_full_identifier	NCPPB 3876	0	0	no	3	ok	
8d35b4134b1d56286915	NCPPB 1760	other_references	expected_genus	HACC-185	0	0	no	0	ok	
8d528e1373ed952b204f	ALL_NCPPB	ncppb_number	expected_genus:Xylophilus	NCPPB	0	0	no	0	ok	
8d9378c9a4798cce1440	NCPPB 2593	other_references	expected_genus	ENA-804	0	0	no	0	ok	
8db7ea6b0dab2b630dea	NCPPB 2857	other_references	expected_genus	C799	0	0	no	0	ok	
8db843e7ec1c186ac665	NCPPB 3646	other_references	expected_genus	CIAT 1164	0	0	no	0	ok	
8e26e82da884441e8e9e	NCPPB 3213	ncppb_number	exact_full_identifier	NCPPB 3213	1	1	no	2	ok	
8e28d6e18a11530e9780	NCPPB 4383	ncppb_number	exact_full_identifier	NCPPB 4383	0	0	no	3	ok	
8e775fe446fd667c22a5	NCPPB 1475	ncppb_number	exact_full_identifier	NCPPB 1475	1	1	no	1	ok	
8e8922c6d07b14d32f61	NCPPB 1235	ncppb_number	exact_full_identifier	NCPPB 1235	0	0	no	3	ok	
8e9c52978d06b4199901	NCPPB 4210	ncppb_number	exact_full_identifier	NCPPB 4210	0	0	no	3	ok	
8ec68c56d9def3a4bdab	ALL_OTHER_PREFIX:IBSBF	other_references	expected_genus:Xanthomonas	IBSBF	32	32	no	0	ok	
8eddbea125580bbcb7d5	NCPPB 3711	ncppb_number	exact_full_identifier	NCPPB 3711	1	1	no	0	ok	
8efbfee2b30bc2755953	NCPPB 3078	ncppb_number	exact_full_identifier	NCPPB 3078	0	0	no	3	ok	
8f1c1a20f01ca3b41776	NCPPB 3187	ncppb_number	exact_full_identifier	NCPPB 3187	0	0	no	3	ok	
8f267f5013bb78c28b67	NCPPB 3956	ncppb_number	exact_full_identifier	NCPPB 3956	0	0	no	3	ok	
8f2f0d53f98bc7023c7b	NCPPB 3951	ncppb_number	exact_full_identifier	NCPPB 3951	0	0	no	3	ok	
8fe0c6311074e2a72207	NCPPB 1155	ncppb_number	exact_full_identifier	NCPPB 1155	1	1	no	1	ok	
9009d0f2f98e3005149e	NCPPB 3583	other_references	expected_genus	X 154	1	1	no	0	ok	
900fb886865c27eb8ba5	NCPPB 3587	other_references	expected_genus	LX105	0	0	no	0	ok	
902fa4308924f04f6885	NCPPB 1700	ncppb_number	exact_full_identifier	NCPPB 1700	0	0	no	3	ok	
90433d2d4ba452b3835f	NCPPB 554	ncppb_number	exact_full_identifier	NCPPB 554	0	0	no	3	ok	
9087d6929433e345fc3d	NCPPB 2592	ncppb_number	exact_full_identifier	NCPPB 2592	0	0	no	3	ok	
90a0afbbff9d60c1723b	NCPPB 1332	ncppb_number	exact_full_identifier	NCPPB 1332	0	0	no	3	ok	
90d754fa42f83d8e0a41	NCPPB 3066	other_references	expected_genus	A960	0	0	no	0	ok	
911a15d064ed77f38a98	NCPPB 1838	ncppb_number	exact_full_identifier	NCPPB 1838	1	1	no	1	ok	
915cca4f6b0790b4f916	NCPPB 2838	ncppb_number	exact_full_identifier	NCPPB 2838	0	0	no	3	ok	
916ce1792e039bb6f8e2	NCPPB 3562	ncppb_number	exact_full_identifier	NCPPB 3562	1	1	no	2	ok	
9178845df4785e770bd3	NCPPB 1935	ncppb_number	exact_full_identifier	NCPPB 1935	2	2	no	0	ok	
91908ef0c7aab046d2c7	NCPPB 4415	ncppb_number	exact_full_identifier	NCPPB 4415	0	0	no	3	ok	
919ec08b6adf4009818e	NCPPB 1473	ncppb_number	exact_full_identifier	NCPPB 1473	1	1	no	1	ok	
922545f3d3ab809ee8bc	NCPPB 4622	ncppb_number	exact_full_identifier	NCPPB 4622	0	0	no	3	ok	
924c5b78078d2140855a	NCPPB 4753	ncppb_number	exact_full_identifier	NCPPB 4753	0	0	no	3	ok	
92ae74a0a6bbb5465a7a	NCPPB 4715	other_references	expected_genus	IAO2	0	0	no	0	ok	
92f7477e33531c30b50b	NCPPB 2496	other_references	expected_genus	B5078	0	0	no	0	ok	
936fb9769ed81a416f2e	NCPPB 3593	other_references	expected_genus	2132B	0	0	no	0	ok	
9370571e811005cbdda9	NCPPB 2444	ncppb_number	exact_full_identifier	NCPPB 2444	0	0	no	3	ok	
9376f390cb3814645fe4	NCPPB 4033	ncppb_number	exact_full_identifier	NCPPB 4033	0	0	no	3	ok	
937cbfc464d33f52ba78	NCPPB 937	ncppb_number	exact_full_identifier	NCPPB 937	1	1	no	2	ok	
9396936e687eee1426c5	NCPPB 4635	ncppb_number	exact_full_identifier	NCPPB 4635	0	0	no	3	ok	
93adc53e07df15e6a83a	NCPPB 4343	ncppb_number	exact_full_identifier	NCPPB 4343	0	0	no	3	ok	
94093945b8dd79a32b69	NCPPB 1925	other_references	expected_genus	XB10	1	1	no	0	ok	
943e5fab617c58154195	NCPPB 3035	ncppb_number	exact_full_identifier	NCPPB 3035	2	2	no	0	ok	
947cb334961892c109c2	NCPPB 2247	other_references	expected_genus	B3596	0	0	no	0	ok	
94a5c210132bcab039e3	NCPPB 4693	ncppb_number	exact_full_identifier	NCPPB 4693	0	0	no	3	ok	
94b571d56d7a1d9eb468	NCPPB 1439	other_references	expected_genus	E1299	0	0	no	0	ok	
95133591e8b48370eae0	NCPPB 1141	ncppb_number	exact_full_identifier	NCPPB 1141	0	0	no	3	ok	
952bd690e7114a79d9ae	NCPPB 2057	ncppb_number	exact_full_identifier	NCPPB 2057	1	1	no	0	ok	
95486874557b9b6bd3d4	NCPPB 3484	ncppb_number	exact_full_identifier	NCPPB 3484	0	0	no	3	ok	
95567d1a1b37b17f21a5	NCPPB 2016	ncppb_number	exact_full_identifier	NCPPB 2016	0	0	no	3	ok	
95759a73c51a200e77d0	NCPPB 3586	ncppb_number	exact_full_identifier	NCPPB 3586	0	0	no	3	ok	
95b0f7029c3e77d13c89	NCPPB 2228	ncppb_number	exact_full_identifier	NCPPB 2228	1	1	no	1	ok	
961316f89c400300fdd0	NCPPB 1325	ncppb_number	exact_full_identifier	NCPPB 1325	1	1	no	1	ok	
